raw_text,label
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/28152 to update your info within 24 hours.",1
"Here is the invoice you requested for the software licensing.

Ref: 8314",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 6273",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 5144",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 1819",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.234.252/admin-login,1
"Here is the invoice you requested for the software licensing.

Ref: 8370",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.106.196/admin-login,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/21156,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 5168",0
"Here is the invoice you requested for the software licensing.

Ref: 6480",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.83.160/secure-update to avoid permanent account deletion.,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.41.19/secure-update to avoid permanent account deletion.,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 1191",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 4585",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/62736,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/42412 to update your info within 24 hours.",1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 5886",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 9554",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 8072",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.236.82/invoice.pdf.exe,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 5597",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 7040",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.111.51/secure-update to avoid permanent account deletion.,1
"Here is the invoice you requested for the software licensing.

Ref: 1954",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 9893",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 4701",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/22443,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 9237",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.29.196/secure-update to avoid permanent account deletion.,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 8214",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/24826 to update your info within 24 hours.",1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 6052",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 4332",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 2041",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 3985",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 9550",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 4344",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 5727",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 9176",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 7162",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/41070,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/63582 to update your info within 24 hours.",1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 6696",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.17.246/secure-update to avoid permanent account deletion.,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/13324,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/96040,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.231.27/invoice.pdf.exe,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/45064 to update your info within 24 hours.",1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 3380",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/85778 to update your info within 24 hours.",1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.100.5/secure-update to avoid permanent account deletion.,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/24991,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.219.130/admin-login,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.193.118/invoice.pdf.exe,1
"Here is the invoice you requested for the software licensing.

Ref: 2563",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 6135",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 9819",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 1114",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/13649,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 8209",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.162.183/secure-update to avoid permanent account deletion.,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.13.53/secure-update to avoid permanent account deletion.,1
"Here is the invoice you requested for the software licensing.

Ref: 6889",0
"Here is the invoice you requested for the software licensing.

Ref: 5809",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 6851",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/62584,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.191.156/invoice.pdf.exe,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 7121",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 7213",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/87463,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 3256",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/12764 to update your info within 24 hours.",1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 1556",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 1074",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 8582",0
"Here is the invoice you requested for the software licensing.

Ref: 4716",0
"Here is the invoice you requested for the software licensing.

Ref: 8416",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.122.32/secure-update to avoid permanent account deletion.,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.131.198/invoice.pdf.exe,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 5455",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/91234 to update your info within 24 hours.",1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/41664,1
"Here is the invoice you requested for the software licensing.

Ref: 3728",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/40018 to update your info within 24 hours.",1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 4344",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 1490",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 3681",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.21.75/admin-login,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.87.23/secure-update to avoid permanent account deletion.,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/49691 to update your info within 24 hours.",1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.129.166/admin-login,1
